Applicant ID,Loan Type,Gender,Marital Status,Accomodation Type,No of years in the current address,No. of Years in the current job,Monthly Salary,Balance in Savings Account,Loan Amount Requested,Term,Down Payment ,EMI Affordable 
2426,Home Loan,Male,Married,Family Other,2,10,31000,1202,1000000,180,270000,20000
2427,Home Improvement,Male,Married,Owned,15,20,30000,8084,500000,84,250000,15000
2428,Home Loan,Male,Married,Owned,30,8,47000,35629,500000,84,211500,20000
2429,Home Improvement,Male,Married,Owned,20,18,18400,50000,200000,72,70000,10000
2430,Home Loan,Male,Married,Owned,1,10,31800,50293,850000,180,225000,25000
2431,Home Improvement,Male,Married,Owned,22,12,20500,15640,500000,84,211500,15000
2432,Home Improvement,Male,Married,Owned,20,20,28000,2757,500000,84,166000,15000
2433,Home Loan,Female,Married,Owned,10,6,31400,17000,950000,180,219000,20000
2434,Home Loan,Male,Married,Rented,1,5,20000,6200,1000000,180,450000,20000
2435,Home Loan,Female,Married,Family Other,4,20,50000,67,1000000,180,250000,200000
2436,Home Loan,Male,Married,Rented,1,8,31695,40000,700000,180,200000,20000
2437,Home Loan,Male,Married,Rented,1,8,19450,307234,600000,180,240000,20000
2438,Home Improvement,Male,Married,Owned,10,10,40000,5000,800000,180,400000,20000
2439,Home Loan,Male,Married,Owned,1,12,30000,32517,440000,120,110000,15000
2440,Home Loan,Male,Married,Rented,4,5,50000,644170,1000000,120,550000,30000
2441,Home Loan,Male,Married,Family Other,7,10,40000,87041,1000000,180,450000,20000
2442,Home Loan,Male,Married,Rented,7,8,35000,20998,400000,120,100000,10000
2443,Home Loan,Female,Married,Rented,2,8,40000,30000,1000000,180,320000,20000
2444,Home Loan,Male,Married,Rented,10,20,60000,1000,1000000,180,350000,20000
2445,Home Loan,Male,Married,Rented,1,8,33000,1890,700000,180,250000,15000
2446,Home Loan,Male,Married,Rented,1,15,45000,2241884,1000000,120,400000,30000
2447,Home Loan,Male,Married,Family Other,10,5,45000,6789,1000000,120,550000,25000
2448,Home Loan,Male,Married,Rented,2,15,50000,24610,1000000,180,550000,25000
2449,Home Loan,Female,Married,Rented,2,20,40000,2483,1000000,120,315000,20000
2450,Home Loan,Male,Married,Rented,10,10,13000,6719,500000,180,550000,19000
2451,Home Loan,Male,Married,Rented,1,15,50000,60000,400000,180,100000,30000
2452,Home Loan,Male,Married,Family Other,8,15,48000,133307,800000,180,310000,25000
2453,Home Loan,Female,Married,Rented,1,10,40000,53337,400000,180,250000,10000
2454,Home Loan,Male,Married,Family Other,5,10,20000,5824,1000000,180,550000,20000
2455,Home Loan,Male,Married,Rented,3,15,40000,394206,400000,120,450000,15000
2456,Home Loan,Male,Married,Family Other,10,15,49000,2286,1000000,180,350000,25000
2457,Home Loan,Male,Married,Owned,1,15,50000,14740,900000,180,360000,25000
2458,Home Loan,Male,Married,Family Other,5,12,50000,19893,1000000,120,330000,25000
2459,Home Loan,Male,Married,Rented,6,20,9000,3100,650000,180,155000,10000
2460,Home Loan,Male,Married,Rented,3,4,15000,44395,350000,180,300000,5000
2461,Home Loan,Male,Others,Owned,20,5,22000,19193,430000,180,115000,6316
2462,Home Loan,Male,Married,Family Other,10,10,12000,14439,250000,120,31000,4000
2463,Home Loan,Male,Married,Rented,4,12,15000,8182,340000,180,86000,4994
2464,Home Loan,Male,Married,Rented,4,9,13000,2500,76000,120,617000,1274
2465,Home Loan,Male,Married,Family Other,29,8,18000,47673,200000,120,150000,3000
2466,Home Loan,Male,Single,Owned,10,6,30000,40015,500000,180,80000,8000
2467,Home Loan,Male,Married,Rented,5,17,80000,5160,378900,180,869100,5565
2468,Home Improvement,Male,Married,Owned,10,15,8000,2313,189000,84,111000,4000
2469,Home Loan,Male,Married,Rented,20,9,25000,17,650000,180,278000,8000
2470,Home Loan,Male,Married,Owned,22,20,21000,135251,700000,180,1800000,15000
2471,Home Loan,Male,Married,Rented,5,16,25000,2404,450000,180,392095,6610
2472,Home Loan,Male,Married,Owned,28,15,14213,57163,500000,180,183000,10000
2473,Home Loan,Male,Married,Rented,3,20,10000,200586,500000,60,150000,15000
2474,Home Loan,Male,Married,Rented,2,11,21550,7665,500000,180,1000000,11000
2475,Home Loan,Female,Married,Rented,7,15,14865,2481,600000,180,500000,10000
2476,Home Loan,Male,Married,Family Other,20,7,20000,50275,300000,180,133500,4407
2477,Home Loan,Male,Married,Rented,3,34,30000,26914,400000,180,315000,8000
2478,Home Loan,Male,Married,Family Other,30,17,12000,2031,330000,180,111000,7000
2479,Home Loan,Male,Married,Owned,1,20,14000,4270,230000,144,611000,3602
2480,Home Loan,Male,Married,Family Other,8,10,15000,16764,330000,180,111000,5000
2481,Home Improvement,Male,Married,Family Other,18,22,15000,2766,400000,84,1100000,9371
2482,Home Loan,Male,Married,Owned,10,25,10500,959,700000,180,150000,13000
2483,Home Loan,Male,Married,Rented,1,10,14000,2815,600000,180,400000,10000
2484,Home Loan,Male,Married,Family Other,29,10,28000,934,500000,180,247900,7344
2485,Home Loan,Female,Married,Rented,1,12,15000,1671,750000,180,200000,12000
2486,Home Loan,Male,Married,Owned,27,12,19500,40243,800000,180,125000,11750
2487,Home Loan,Male,Married,Owned,9,12,29000,42781,800000,180,1821000,13000
2488,Home Loan,Male,Married,Family Other,1,15,16900,114,390000,180,210000,5728
2489,Home Loan,Male,Married,Owned,24,15,15000,1902,600000,180,250000,9000
2490,Home Loan,Male,Married,Family Other,1,8,12350,475,350000,180,568000,5141
2491,Home Loan,Male,Married,Owned,10,25,14000,71322,300000,180,133500,5000
2492,Home Loan,Male,Married,Owned,6,15,25350,45690,300000,180,0,5000
2493,Home Loan,Male,Married,Rented,1,10,16500,1534,500000,180,495000,7344
2494,Home Loan,Male,Married,Owned,10,15,40000,50058,550000,180,197900,12000
2495,Home Loan,Male,Married,Family Other,39,20,27360,4967,500000,180,150000,10000
2496,Home Loan,Male,Married,Owned,17,13,25000,60000,346500,180,198500,9000
2497,Home Loan,Male,Married,Rented,5,20,24300,40460,320000,180,139000,4700
2498,Home Loan,Male,Married,Rented,3,20,19700,702,480000,144,320000,7050
2499,Home Loan,Male,Married,Owned,15,30,36400,3095,650000,180,200000,9547
2500,Home Loan,Male,Married,Rented,2,10,18100,2228,500000,180,190000,7344
2501,Home Loan,Male,Married,Rented,6,7,20000,30563,250000,180,0,4000
2502,Home Loan,Male,Married,Owned,5,20,17000,4218,700000,180,1100000,12000
2503,Home Loan,Male,Married,Family Other,26,13,21375,52172,700000,180,300000,10281
2504,Home Loan,Male,Married,Owned,3,10,21000,164694,800000,180,700000,15000
2505,Home Loan,Male,Married,Rented,15,10,9100,15939,200000,180,267500,2938
2506,Home Loan,Male,Married,Rented,7,7,15000,228126,350000,180,50000,5141
2507,Home Loan,Male,Married,Owned,25,30,14700,11592,300000,180,84000,4500
2508,Home Loan,Male,Married,Family Other,25,7,22100,1451,275000,180,335344,4039
2509,Home Loan,Male,Married,Rented,6,7,13000,2581,400000,180,151000,6500
2510,Home Loan,Male,Married,Rented,35,20,16900,1861,300000,180,500000,4407
2511,Home Loan,Male,Married,Owned,10,10,25250,31459,700000,180,200000,10281
2512,Home Loan,Male,Married,Owned,9,30,30000,574,800000,180,350000,11752
2513,Home Loan,Male,Married,Owned,11,20,25000,665,800000,180,450000,12500
2514,Home Loan,Male,Married,Rented,1,25,25000,33698,600000,180,336000,10000
2515,Home Loan,Male,Married,Owned,8,20,14300,144,400000,120,500000,6701
2516,Home Loan,Male,Married,Family Other,5,8,12000,1048,600000,180,500000,8500
2517,Home Improvement,Male,Married,Owned,45,35,15000,1897,600000,84,0,11000
2518,Home Loan,Female,Married,Rented,3,4,9000,13889,550000,180,866800,12000
2519,Home Loan,Male,Married,Owned,2,35,16768,2499,600000,180,3000000,10000
2520,Home Improvement,Male,Married,Family Other,26,20,5200,5049,300000,84,3200000,10000
2521,Home Loan,Male,Married,Owned,12,5,13000,8121,265000,180,585000,4079
2522,Home Loan,Male,Married,Owned,4,20,20000,1100,800000,180,150000,15000
2523,Home Loan,Male,Married,Family Other,20,7,20500,373,700000,180,1200000,11000
2524,Home Loan,Male,Married,Rented,4,12,14000,201,320000,180,130500,5000
2525,Home Loan,Male,Single,Family Other,20,10,17871,34390,800000,180,250000,12500
2526,Home Loan,Male,Married,Rented,6,7,22000,768,250000,120,110366,4345
2527,Home Loan,Male,Married,Family Other,3,15,32760,28544,500000,180,200000,7696
2528,Home Loan,Male,Married,Rented,2,12,10500,32774,700000,180,700000,10500
2529,Home Loan,Male,Married,Rented,8,12,15000,40224,600000,180,376000,10000
2530,Home Loan,Male,Married,Rented,7,12,50000,1019,800000,180,100000,12500
2531,Home Loan,Male,Married,Rented,4,20,14000,1277,320000,180,0,4925
2532,Home Loan,Male,Married,Owned,50,30,16000,14890,800000,180,750000,15000
2533,Home Loan,Male,Married,Rented,7,30,15000,3530,800000,180,400000,12500
2534,Home Loan,Male,Married,Owned,18,20,30000,1537,800000,180,280000,15000
2535,Home Loan,Male,Married,Rented,7,12,20000,4105,800000,180,152000,15000
2536,Home Improvement,Male,Married,Rented,2,15,17000,18939,300000,84,471475,7000
2537,Home Loan,Male,Married,Rented,8,15,37500,3705,750000,180,1050000,13000
2538,Home Loan,Male,Married,Owned,20,5,20000,53846,400000,180,400000,6500
2539,Home Loan,Male,Married,Rented,8,6,29166,21000,700000,180,500000,12000
2540,Home Loan,Male,Married,Owned,25,25,18000,13764,300000,180,71000,10000
2541,Home Improvement,Male,Married,Owned,40,18,9000,1143,150000,84,14100,4000
2542,Home Loan,Male,Married,Rented,15,15,14400,20597,250000,180,100166,3848
2543,Home Loan,Male,Married,Rented,2,16,19400,4560,500000,180,450000,7696
2544,Home Loan,Male,Married,Owned,3,8,15000,7461,300000,180,100000,5000
2545,Home Loan,Male,Married,Owned,4,8,10000,1539,800000,180,1600000,14000
2546,Home Loan,Male,Married,Owned,25,30,6500,43602,732000,180,300000,8500
2547,Home Loan,Male,Married,Owned,2,15,15000,4604,200000,180,50000,3500
2548,Home Loan,Female,Married,Owned,15,8,30000,27446,800000,180,1000000,15000
2549,Home Loan,Female,Married,Family Other,20,5,16660,3333,800000,180,700000,13000
2550,Home Loan,Male,Married,Rented,2,20,23000,2009,800000,180,150000,13000
2551,Home Loan,Male,Married,Family Other,5,22,6000,19982,800000,180,400000,13000
2552,Home Loan,Male,Single,Family Other,20,16,60792,18015,800000,180,1100000,15000
2553,Home Loan,Male,Married,Family Other,30,4,25000,13621,500000,180,800000,13000
2554,Home Loan,Male,Married,Rented,2,23,15000,13961,400000,180,151000,7000
2555,Home Loan,Male,Married,Rented,1,12,18000,5094,350000,180,231000,5387
2556,Home Loan,Male,Married,Rented,7,7,9750,10500,200000,180,220000,3079
2557,Home Loan,Male,Married,Family Other,15,15,15000,74631,400000,180,250000,6500
2558,Home Loan,Male,Single,Rented,5,10,30000,4079,580000,180,261116,8927
2559,Home Loan,Male,Married,Rented,8,15,30000,40200,450000,180,120000,15000
2560,Home Loan,Male,Married,Rented,3,14,15500,18478,450000,180,120000,10000
2561,Home Loan,Female,Married,Family Other,10,8,23000,1325,700000,180,150000,10500
2562,Home Loan,Male,Married,Owned,24,7,25000,76689,510300,180,217700,8000
2563,Home Loan,Male,Married,Owned,22,25,4000,51264,519750,180,222750,8000
2564,Home Loan,Male,Married,Owned,9,20,15000,2076,250000,180,200000,5000
2565,Home Loan,Male,Married,Owned,18,20,15000,50230,320000,180,229945,4925
2566,Home Loan,Male,Married,Rented,35,27,17181,1967,800000,180,750000,15000
2567,Home Improvement,Male,Married,Owned,8,18,36000,17338,250000,84,600000,5857
2568,Home Loan,Male,Married,Family Other,35,20,32000,6280,900000,180,300000,14000
2569,Home Loan,Male,Married,Owned,25,18,20000,8470,400000,180,500000,7000
2570,Home Loan,Male,Married,Owned,4,5,80000,3221,800000,180,1200000,15500
2571,Home Loan,Male,Married,Owned,4,15,15000,9765,800000,180,760000,15000
2572,Home Loan,Male,Married,Family Other,26,10,20000,1000,500000,180,50000,8000
2573,Home Loan,Female,Others,Family Other,35,22,12500,6339,400000,180,315000,6000
2574,Home Loan,Male,Married,Rented,8,28,20250,4378,400000,180,250000,6157
2575,Home Loan,Male,Single,Rented,1,7,20900,41073,490000,180,210000,7542
2576,Home Loan,Male,Married,Family Other,3,13,25000,9136,700000,180,150000,10774
2577,Home Loan,Male,Married,Owned,12,10,25000,6420,800000,180,470000,15000
2578,Home Loan,Male,Married,Rented,8,6,8000,21328,700000,180,125000,12000
2579,Home Loan,Male,Married,Owned,20,9,22177,0,500000,180,130000,7696
2580,Home Loan,Male,Married,Rented,8,15,25000,101872,800000,180,550000,14000
2581,Home Loan,Male,Married,Rented,3,7,35000,244942,800000,180,150000,15000
2582,Home Loan,Male,Married,Family Other,12,10,45000,2064,650000,180,150000,10004
2583,Home Loan,Male,Married,Rented,2,10,30000,80140,800000,180,700000,15000
2584,Home Loan,Male,Married,Rented,1,15,40000,2170,700000,180,81000,10774
2585,Home Loan,Male,Married,Owned,1,20,30000,932,700000,180,1500000,15000
2586,Home Improvement,Male,Married,Owned,41,25,10000,10444,200000,84,165000,4686
2587,Home Loan,Male,Married,Rented,4,20,22800,1730,500000,180,411000,7696
2588,Home Loan,Male,Married,Family Other,1,20,30000,118171,700000,180,550000,12000
2589,Home Loan,Female,Married,Owned,40,14,20000,19684,800000,180,400000,12500
2590,Home Loan,Male,Married,Family Other,36,25,33333,17814,562040,180,181000,10000
2591,Home Loan,Male,Married,Owned,6,27,21000,1830,525000,180,259300,525000
2592,Home Loan,Male,Married,Rented,2,15,27069,1067,700000,180,500000,12000
2593,Home Improvement,Male,Married,Family Other,22,12,30000,16264,300000,84,500000,7000
2594,Home Loan,Male,Married,Family Other,35,18,17500,40207,300000,180,220000,4618
2595,Home Loan,Male,Married,Family Other,10,22,22500,1010,450000,180,483750,6926
2596,Home Loan,Male,Married,Owned,22,25,15000,51264,519750,180,222750,8000
2597,Home Loan,Female,Married,Family Other,15,10,15000,101073,750000,180,500000,12000
2598,Home Loan,Male,Married,Family Other,15,10,10000,1202,800000,180,50000,12000
2599,Home Loan,Male,Married,Rented,3,15,25000,70552,600000,180,208000,10000
2600,Home Loan,Male,Married,Rented,1,15,25000,1552,1000000,180,500000,16000
2601,Home Loan,Male,Single,Rented,2,15,22100,982,700000,180,550000,10774
2602,Home Loan,Male,Married,Rented,0,25,23750,75897,680000,180,76000,10466
2603,Home Loan,Male,Married,Family Other,38,25,25000,17925,562040,180,181000,10000
2604,Home Loan,Male,Married,Rented,5,10,22500,61735,1000000,180,500000,20000
2605,Home Loan,Female,Married,Rented,1,15,25000,1059,450000,180,150000,7500
2606,Home Loan,Male,Married,Rented,2,14,40000,1293,650000,180,350000,15000
2607,Home Loan,Male,Married,Family Other,12,9,5000,85052,491400,180,210600,8000
2608,Home Loan,Male,Married,Owned,10,4,30000,0,800000,180,530000,15000
2609,Home Loan,Male,Married,Family Other,25,30,50000,36548,750000,180,150000,12000
2610,Home Loan,Male,Married,Rented,1,28,15000,1500,800000,180,300000,15000
2611,Home Loan,Male,Married,Family Other,25,20,22000,7795,600000,180,1350000,9235
2612,Home Loan,Male,Married,Owned,25,20,15000,233,200000,180,461500,3079
2613,Home Loan,Male,Married,Rented,3,20,15000,9783,576450,180,247050,10000
2614,Home Loan,Female,Married,Rented,3,3,5000,355167,800000,180,350000,15000
2615,Home Loan,Male,Married,Owned,2,10,30000,23410,400000,180,500000,6157
2616,Home Loan,Male,Married,Family Other,30,15,15000,5909,700000,180,100000,12000
2617,Home Loan,Male,Married,Rented,2,5,8000,274,501340,180,177300,8000
2618,Home Loan,Male,Married,Family Other,23,6,40000,37995,616500,180,180000,10000
2619,Home Loan,Male,Married,Owned,25,14,15000,19150,900000,180,638000,14000
2620,Home Loan,Male,Married,Family Other,10,12,35000,2039,800000,180,350000,12500
2621,Home Loan,Male,Married,Family Other,14,10,17840,5366,900000,180,1200000,15000
2622,Home Loan,Female,Married,Rented,3,7,15000,2836,700000,120,340000,15000
2623,Home Loan,Male,Married,Owned,5,15,4875,29285,750000,180,250000,10500
2624,Home Loan,Male,Married,Family Other,23,6,40000,37995,616500,180,180000,10000
2625,Home Loan,Female,Married,Owned,30,30,19500,8039,550000,108,146000,9000
2626,Home Loan,Male,Married,Owned,5,8,20000,4116,300000,180,250000,5000
2627,Home Loan,Male,Married,Rented,14,15,7200,12000,378000,180,162000,7000
2628,Home Loan,Male,Married,Family Other,34,20,17706,2020,413000,180,138000,8000
2629,Home Loan,Male,Married,Rented,6,16,20000,51514,600000,180,350000,10000
2630,Home Loan,Male,Married,Family Other,7,7,12500,4000,700000,180,300000,10500
2631,Home Loan,Male,Married,Family Other,40,20,13800,1418,350000,180,311500,5387
2632,Home Loan,Male,Married,Family Other,22,20,15000,4398,303500,180,130000,5000
2633,Home Loan,Male,Married,Rented,2,20,16250,90843,800000,156,300000,12755
2634,Home Loan,Female,Married,Owned,1,9,30000,26342,800000,180,200000,15000
2635,Home Loan,Male,Others,Rented,3,10,25000,40000,550000,180,650000,8465
2636,Home Loan,Male,Married,Rented,3,20,14880,8473,800000,180,100000,13000
2637,Home Loan,Male,Married,Rented,3,7,20000,2167,800000,180,250000,13000
2638,Home Loan,Male,Married,Rented,1,13,30000,361,700000,180,125000,12000
2639,Home Loan,Male,Married,Owned,15,5,11200,8121,250000,180,450000,3848
2640,Home Loan,Male,Married,Rented,5,15,23800,115493,350000,180,267000,5387
2641,Home Improvement,Male,Married,Owned,18,45,20000,1873,300000,84,200000,7000
2642,Home Loan,Male,Married,Owned,5,15,8500,29285,750000,180,250000,10500
2643,Home Loan,Male,Married,Family Other,30,10,34000,14700,750000,180,435000,11543
2644,Home Loan,Male,Married,Rented,6,20,25000,594438,600000,180,500000,10500
2645,Home Loan,Male,Married,Family Other,20,15,11700,1000,300000,180,100000,4618
2646,Home Loan,Male,Married,Rented,4,10,14300,5459,347600,180,110000,5350
2647,Home Loan,Male,Married,Rented,3,10,10280,43940,600000,180,186000,9235
2648,Home Loan,Male,Married,Family Other,6,7,20000,69,700000,180,100000,12000
2649,Home Loan,Male,Married,Family Other,5,5,20000,1175,600000,180,200000,11000
2650,Home Loan,Male,Married,Family Other,20,20,10500,1579,491000,180,108000,8000
2651,Home Loan,Male,Married,Family Other,10,10,21500,52047,500000,180,200000,8000
2652,Home Loan,Male,Married,Owned,26,10,20800,1500,702752,120,301180,14000
2653,Home Loan,Male,Married,Rented,2,18,20000,4111,600000,180,250000,9235
2654,Home Loan,Male,Married,Family Other,15,25,23400,26312,1000000,180,300000,16000
2655,Home Loan,Male,Married,Family Other,1,0,6760,1691,1000000,180,800000,16000
2656,Home Loan,Male,Married,Owned,25,25,22400,8375,500000,180,172000,7696
2657,Home Improvement,Male,Married,Owned,20,15,30000,49806,400000,84,100000,9371
2658,Home Loan,Male,Married,Family Other,25,3,30000,2550,500000,180,200000,8000
2659,Home Improvement,Male,Married,Owned,13,10,7000,3652,400000,84,100000,10000
2660,Home Improvement,Male,Married,Owned,18,45,27000,1873,240000,72,60000,6031
2661,Home Loan,Male,Married,Owned,10,20,40480,2039,1000000,180,1700000,15391
